County,Median Age,% High School Graduate or Higher,% Bachelor s Degree or Higher,Unemployment Rate (%),Ethnicity: % Hispanic,Race: % White Alone,Race: % African American Alone,Race: % American Indian & Alaska Native Alone,Race: % Asian Alone,Race: % Native Hawaiian and Other Pacific Islander Alone,Race: % Multi-Racial,Votes,Percent_Voted,Republicans 2016,Democrats 2016,Green 2016,Libertarians 2016,Preschool.Enrollment.Ratio.enrolled.ages.3.and.4,Gini.Coefficient,Management.professional.and.related.occupations,Service.occupations,Sales.and.office.occupations,Farming.fishing.and.forestry.occupations,Construction.extraction.maintenance.and.repair.occupations,Production.transportation.and.material.moving.occupations,Low.birthweight,Teen.births,Children.in.single.parent.households,Adult.obesity,Diabetes,Sexually.transmitted.infections,Uninsured,Violent.crime,Injury.deaths,CA,S,MAR,CFS,ACFS,Mean Alc,Max Alc,Mixedness,LEN_SEC,LN_MILES,DVMT,DTRKVMT,% lt_10,% 10_19,% 20_29,% 30_39,% 40_49,% 50-59,% 60_69,% 70_79,% 80_89,% over_90,nursing home capacity,prison capacity and jail employees,military installation,hospital beds,Life Expectancy,Age-Adjusted Death Rate,Motor Vehicle Mortality Rate,% Insufficient Sleep,% Enrolled in Free or Reduced Lunch,Segregation Index,% Homeowners,Years of Potential Life Lost Rate_x,% With Access to Exercise Opportunities,% Flu Vaccinated,Income inequality,Percent Urban,Percent Rural,Enplanements,Number,customs_Y,hub_Y,Total Market Value,Total Actual Levy,Total County Tax Rate,Total Appraised Value (Total Taxable Value for FM/FC),Total Appraised Value (Total Taxable Value for County Tax Purposes),Per Capita Income,Total Personal Income,Median Household Income,Average Annual Pay,% of Population in Poverty,% of Population Under 18 in Poverty,Population,Population Density,school,work,shelter_enforcement,shelter,event,testing,transport,Short,Score,Years of Potential Life Lost Rate_y,% Fair/Poor,Physically Unhealthy Days,Mentally Unhealthy Days,% Smokers,Food Environment Index,% Physically Inactive,% With Access,% Excessive Drinking,% Alcohol-Impaired,Chlamydia Rate,PCP Rate,Dentist Rate,MHP Rate,Preventable Hosp. Rate,% Receiving HbA1c,% Mammography,Graduation Rate,% Some College,Labor Force,Association Rate,Average Daily PM2.5,% Severe Housing Problems,% Drive Alone,% Long Commute - Drives Alone,Yes,Policy Score
Bastrop,38.2,80.6,18.4,3.5,37.84,87.28,7.58,1.96,0.94,0.15,2.1,28250.0,0.386726718,57.74867257,37.36283186,1.132743363,3.755752212,33.2,0.407,31.35,15.1,23.5,0.85,17.55,11.7,0.07,51.6,0.259,0.312,0.103,391.4,0.258,414.82,74.2,-0.747845022,-0.165025694,0.509321492,2.6793e-05,2.6793e-05,3.32333e-05,0.000315259,-0.7172506129999999,1494.9910000000018,3139.2060000000047,5293037.8250000235,498893.08,0.12531052553966218,0.1472713454405209,0.1271821863266672,0.11507877990403485,0.12222512109078122,0.13666526764749254,0.12309856279138355,0.07110042310877185,0.02648683598579806,0.005580952164887644,570.0,0.0,0.0,8.0,77.6,379.0,29.0,33,69.0,33.0,77,7880.0,48,41.0,4.2,36.15,63.85,0.0,1.0,0.0,0.0,9047889615.0,49598317.0,0.5799,0.0,8552908521.0,36561.0,3179953000.0,61883.0,39288.0,12.6,19.2,88723,83.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.69,10.0,7860.991869699999,18.170723966,3.7279671612,3.7866427139999996,16.550941582,7.3,21.1,61.022502056,20.109780299,29.906542056,667.4,27.320030000000006,31.4264,53.183130000000006,58.55,82.6171875,54.698457223000005,93.5,47.510839471000004,38735,7.947644889299999,9.2,14.754098360999999,79.56645678699999,53.6,1,3.0
Baylor,45.7,86.9,26.6,3.4,13.15,93.88,2.99,0.7,0.36,0.08,1.98,1492.0,0.397125366,84.91957105,12.80160858,0.201072386,2.077747989,16.1,0.515,32.35,15.2,27.75,3.4,14.55,6.7,0.1,66.3,0.211,0.273,0.117,240.6,0.255,453.94,121.2,1.095568994,-0.7391551690000001,1.303575307,0.000140428,0.000140428,0.00016774400000000005,0.000984686,1.180480892,666.4849999999992,1409.2039999999986,540496.8589999999,166649.63999999996,0.12416733280042633,0.12123634425792698,0.1033839594990674,0.10151878497202238,0.0980548894217959,0.13002930988542502,0.14415134559019452,0.10151878497202238,0.06048494537703171,0.015454303224087397,90.0,0.0,0.0,49.0,73.7,615.0,47.0,30,57.0,26.0,71,11359.0,86,18.0,4.3,0.0,100.0,0.0,1.0,0.0,0.0,994232620.0,1349039.0,0.73172,182006820.0,184856830.0,41704.0,149384000.0,41180.0,35155.0,16.1,28.6,3509,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10742.021396,16.437425252,3.682539125,3.731400898,14.911362217999999,7.4,28.6,28.475577026,16.841233932999998,23.529411765,139.2,110.55832,27.048959999999997,,87.47,83.14606741600001,50.769230768999996,97.2,65.275459098,1604,22.111663903,7.2,7.756232687000001,87.63176387899999,8.6,0,
Bee,34.9,71.4,8.9,6.4,59.08,88.3,8.89,0.84,0.64,0.11,1.22,8458.0,0.263185736,56.07708678,40.70702294,0.401986285,2.813903996,36.8,0.476,23.35,36.45,19.2,3.35,9.1,8.5,0.09,75.7,0.413,0.3,0.095,676.1,0.226,271.79,56.4,-0.349958199,-1.407915393,1.032377032,-2.61649e-05,2.61649e-05,0.00017873400000000005,0.000593714,0.284135732,881.08,1852.0210000000006,982781.4630000021,232595.38299999989,0.12644404332129966,0.11931407942238267,0.1779783393501805,0.16501203369434414,0.12882069795427195,0.11031889290012034,0.08802647412755718,0.05451263537906137,0.024067388688327317,0.005505415162454874,221.0,9021.0,0.0,69.0,76.5,443.0,19.0,34,70.0,26.0,64,8267.0,51,29.0,5.4,57.02,42.98,0.0,1.0,0.0,0.0,2823347130.0,10996660.0,0.67105,1630037150.0,1638785810.0,28457.0,927329000.0,41806.0,37001.0,26.7,32.0,32565,36.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7783.5050706,22.989979705,3.9145216564,3.4694868159,16.565025289,7.3,27.7,55.57578230399999,19.535129754,21.212121212,608.6,21.29342,33.587790000000005,36.641220000000004,88.89,81.104651163,54.143646409,86.8,35.172079496,10272,7.6047940622,8.2,15.165081142,81.103844629,28.7,1,4.0
Bell,31.1,90.3,23.2,4.2,24.81,66.11,24.04,1.08,3.26,0.89,4.62,93999.0,0.320909892,55.0856924,40.00893627,0.8627751359999999,4.042596198,40.1,0.424,31.6,20.3,26.4,0.2,9.85,11.65,0.09,66.0,0.365,0.29100000000000004,0.096,1253.5,0.202,404.2,51.5,0.141290092,-0.46496915,0.764293181,7.207189999999999e-05,7.207189999999999e-05,8.36075e-05,0.000997023,-0.047868787,3182.029000000007,6929.167999999991,19299133.49200012,2668832.713000021,0.1697715717380116,0.1511704191339068,0.17608318204697512,0.14521228162450442,0.11267581737050172,0.0996114626987224,0.07811466092061284,0.04485428437310892,0.0186548804696381,0.0038514396240180533,1787.0,0.0,0.0,397.0,78.4,371.0,15.0,36,56.0,38.0,54,7307.0,78,39.0,4.0,84.81,15.19,70.0,2.0,0.0,0.0,21576524268.0,82045501.0,0.4511,0.0,18187874411.0,42773.0,15211864000.0,54292.0,46975.0,13.0,19.1,362924,295.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7206.8454888999995,19.218609048,3.8235628375,3.6326311594,17.054351532000002,5.9,25.8,82.120650475,19.517047677,27.093596059,1160.3,80.01409,77.84707,198.28971,55.14,82.290233838,60.183189655,82.3,66.773654635,140722,8.0611212124,9.3,14.483113963,81.369331742,21.6,1,4.0
Bexar,33.6,83.4,26.9,3.5,60.31,84.59,8.47,1.23,3.15,0.22,2.34,586038.0,0.355218679,40.98044837,54.46592201,1.131837867,3.421791761,44.7,0.463,33.4,18.15,28.0,0.2,10.3,9.85,0.09,57.8,0.368,0.293,0.093,677.8,0.231,507.66,58.7,0.001802071,-0.491244208,0.6651906439999999,3.89189e-05,3.89189e-05,4.48629e-05,0.000150115,-0.428955118,8294.433999999941,19290.289000000004,101121308.1820024,7890674.936000189,0.14604803530955987,0.1417823729067031,0.15768349724699818,0.1446859334692067,0.123658738924081,0.11409320697177885,0.09185194316761433,0.05214940276684515,0.02263685940542436,0.0054100098317885065,8384.0,2658.0,1.0,8855.0,78.9,350.0,11.0,34,62.0,26.0,59,6963.0,86,38.0,4.7,95.46,4.54,4844427.0,6.0,1.0,1.0,176434000000.0,485709885.0,0.301097,165979000000.0,160915000000.0,46058.0,91473170000.0,54210.0,50720.0,17.2,23.7,2003554,1383.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6875.872453100001,23.789873851,4.2642365545,3.7898438672,13.661890171,7.8,21.8,84.09130538,19.017551082,30.777310924000002,708.5,72.98105,81.71392,156.73932,43.03,83.236097319,57.478295185,87.7,62.511523575,902623,5.7120183712,9.9,18.468424399999996,79.128355992,33.1,0,6.0
Blanco,49.4,89.9,28.8,2.7,19.66,94.56,1.68,1.25,0.89,0.09,1.53,5669.0,0.580423876,74.29881813,21.94390545,0.582113247,3.175163168,40.6,0.44,35.9,14.8,22.5,1.7,18.15,6.9,0.07,37.1,0.263,0.294,0.112,217.0,0.285,207.38,99.2,0.509861954,0.03579874,0.515085505,2.68237e-05,2.68237e-05,6.27683e-05,0.0006627339999999999,-0.6429996579999999,448.01299999999986,988.065,829548.7859999989,75909.34700000023,0.10032279986408428,0.10558953448861706,0.099728168535508,0.0953958545701665,0.10575942915392456,0.1437308868501529,0.17584097859327216,0.12079510703363915,0.042303771661569824,0.010533469249065579,60.0,0.0,0.0,0.0,78.8,319.0,17.0,29,39.0,13.0,78,6887.0,50,44.0,4.3,0.0,100.0,0.0,0.0,0.0,0.0,5394850217.0,6459331.0,0.397,0.0,1627035437.0,51968.0,608130000.0,64832.0,48527.0,10.1,17.2,11931,14.8,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.99,10.0,7953.296623,15.380683389000001,3.3601582513,3.5071620504000003,14.244667525999999,8.2,28.5,48.890159093,18.13132176,43.333333333,416.2,36.35042,35.112359999999995,8.778089999999999,35.5,83.673469388,60.47904191600001,98.3,56.794258373000005,5894,13.631406761,8.2,12.607099143,76.078094829,39.8,1,4.0
Borden,46.8,93.3,36.5,3.5,19.47,95.1,1.49,0.74,0.15,0.0,2.53,365.0,0.5954323,90.4109589,8.493150685,0.273972603,0.8219178079999999,39.55,0.502,38.25,17.75,14.45,5.2,17.1,7.2,0.08,64.1,0.204,0.282,0.114,315.7,0.168,0.0,74.0,3.57032573,-0.7798341605000001,0.7675929100000001,3.35221e-05,4.225015e-05,9.803425e-05,0.00044537099999999996,-0.10567452449999999,396.84200000000016,793.6840000000003,96301.92199999999,24897.659,0.09145427286356822,0.08395802098950525,0.12593703148425786,0.07946026986506746,0.11244377811094453,0.13493253373313344,0.14392803598200898,0.11094452773613192,0.09595202398800601,0.020989505247376312,0.0,0.0,0.0,0.0,77.3,412.5,23.0,29,25.0,26.0,75,8381.5,0,18.0,2.9,0.0,100.0,0.0,0.0,0.0,0.0,892535690.0,2961870.0,0.75875,0.0,390361720.0,63756.0,41314000.0,66101.0,38302.0,10.0,14.5,654,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,7.0,,11.659079047999999,2.8465771025,3.0597772124000002,11.440265282,6.8,28.3,1.0920436817,20.853640531,0.0,,0.0,0.0,0.0,,,,100.0,86.5,391,0.0,6.9,3.137254902,76.512455516,56.3,1,
Bosque,46.6,82.3,17.7,4.0,18.7,94.84,2.11,0.87,0.61,0.08,1.48,7797.0,0.433986419,81.12094395,16.37809414,0.513017827,1.987944081,36.3,0.421,29.1,19.15,22.4,1.6,10.05,17.75,0.08,47.9,0.259,0.28300000000000003,0.107,218.5,0.265,88.16,86.4,0.435726711,-0.647743673,0.6062148470000001,4.54797e-05,4.54797e-05,6.0202e-05,0.0005342540000000001,-0.437826001,1113.174,2230.2560000000008,587038.4470000003,72088.78400000004,0.11577500528652993,0.11413618101078453,0.10176570099386764,0.10118418270247408,0.10319306407274263,0.1349651089025164,0.1504546415732713,0.11799534785366884,0.04969338126453796,0.01083738633960668,375.0,0.0,0.0,25.0,76.3,455.0,28.0,29,62.0,19.0,78,9705.0,31,30.0,4.1,18.78,81.22,0.0,1.0,0.0,0.0,3145251055.0,8498779.0,0.522,0.0,1628118647.0,41592.0,777395000.0,48460.0,38772.0,14.9,24.0,18685,18.53,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,8273.9414285,16.785344092,3.7108638787,3.659584194,15.021915551,7.5,27.9,41.417746541,16.87761486,23.529411765,281.2,44.71522,38.680440000000004,11.05156,49.07,83.582089552,58.40707964600001,97.1,50.68571428600001,8162,16.768207479,8.8,12.5,78.12411448,44.0,0,6.0
Bowie,38.0,87.5,18.8,4.5,7.76,70.21,25.05,1.03,1.29,0.09,2.34,34470.0,0.373849007,72.27444154,25.61937917,0.417754569,1.688424717,53.4,0.469,30.05,17.6,25.25,0.65,12.35,14.05,0.1,67.0,0.391,0.315,0.11,384.7,0.222,728.02,74.2,1.110918591,-0.8411810470000001,0.646603494,1.56331e-05,1.56331e-05,4.69163e-05,0.000197016,-0.564622292,1798.8979999999897,3858.6659999999824,6968521.5390000325,1859359.490000005,0.1118925634259782,0.12788894935162273,0.13939854410300112,0.13805353347639046,0.12583549801328586,0.12484984137088412,0.1135661262667228,0.07818515970717782,0.03197223733790568,0.008357546947031223,794.0,3578.0,0.0,841.0,75.6,478.0,16.0,36,60.0,42.0,64,9530.0,41,43.0,5.3,64.58,35.42,0.0,0.0,0.0,0.0,6635178910.0,21953769.0,0.42432200000000003,0.0,5173846430.0,40010.0,3773940000.0,47339.0,40397.0,19.1,25.5,93245,104.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9675.7211679,19.150347922,3.8867337974000002,3.7675380917,18.162710565,5.7,32.8,41.742559283,17.497615544000002,22.680412371,547.8,70.67213000000001,51.13999999999999,87.36416,53.1,87.29619565200001,55.057351408,92.9,53.54333900899999,39529,13.491953014000002,10.1,15.43017918,87.11954859999999,12.9,0,5.0
Brazoria,35.7,86.7,28.7,5.3,30.64,76.04,14.2,0.84,6.81,0.1,2.02,120296.0,0.397364031,60.39519186,35.80750815,0.667520117,3.129779876,47.3,0.416,38.2,14.05,22.65,0.4,12.5,12.15,0.08,50.0,0.274,0.29,0.094,341.6,0.214,193.51,56.4,1.359744508,0.378022211,0.519499991,-1.85592e-05,1.85592e-05,7.30901e-05,0.000292936,-0.655267931,2977.0260000000158,6349.840000000021,15232681.851999944,1179197.8799999976,0.13534140931036412,0.1481477536303283,0.13167446480452286,0.1356130348293153,0.1397167105617056,0.1293443439311669,0.1019634264227718,0.05296963919076899,0.02111488960553051,0.004114327713525621,1514.0,11391.0,0.0,397.0,79.1,329.0,13.0,31,44.0,37.0,72,6206.0,81,41.0,4.4,77.47,22.53,15.0,6.0,0.0,0.0,46196173154.0,127970292.0,0.427914,32222612485.0,29527749586.0,47239.0,17487902000.0,74225.0,59130.0,10.1,13.1,374264,230.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6368.726388,16.104875051,3.3118446864999997,3.2422610627,13.700971199000001,7.5,23.3,78.988779114,19.414768046,34.328358209,352.8,65.25907,52.231120000000004,56.466069999999995,62.84,82.783404116,53.997923156999995,93.2,66.016701548,168419,6.9590427129,11.2,14.597277239,86.949548347,48.2,1,4.0
Brazos,26.5,85.6,39.8,3.1,25.75,79.92,10.99,0.67,6.32,0.11,2.0,66036.0,0.360623867,58.54685323,34.89157429,0.8056211759999999,5.755951299,42.9,0.529,38.75,18.2,23.95,0.6,10.05,8.55,0.08,26.7,0.387,0.28300000000000003,0.071,503.0,0.242,393.69,37.2,0.320682393,-0.218486627,1.262340147,0.00017078700000000002,0.00017078700000000002,0.000213272,0.001301752,1.381495428,1614.8499999999979,3580.2489999999952,10185657.032000067,973828.8340000012,0.121907783679638,0.170892732463079,0.2622429229232768,0.13143963162964992,0.09859298081257126,0.08513261509363924,0.0691180499703925,0.039590090766878486,0.017291664825404122,0.003791527835470671,629.0,1422.0,0.0,668.0,81.3,268.0,10.0,34,57.0,29.0,46,4878.0,89,53.0,6.0,87.94,12.06,79309.0,2.0,0.0,0.0,21482454036.0,91568007.0,0.485,0.0,18880001509.0,39216.0,8892606000.0,50113.0,41593.0,23.2,20.2,229211,332.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5527.3190164,16.495215435,3.8449898601,3.7058896744,15.187129582999999,5.6,20.5,81.387316462,20.058987923,23.655913978,664.6,86.03171,50.81278,80.75601999999998,40.91,82.92852186,62.28467815,83.4,68.60572313600001,110420,7.9521198677,9.2,28.882116637,76.88082304,10.8,1,6.0
Brewster,42.5,86.4,36.0,3.5,45.41,93.09,1.49,1.77,1.24,0.14,2.27,4226.0,0.458152645,49.05347847,44.22621865,1.7983909130000002,4.921911974,27.0,0.49,28.45,26.9,18.65,1.5,15.2,9.3,0.09,51.4,0.193,0.27,0.09,426.2,0.272,185.38,58.1,1.064250821,-0.249671206,0.979168841,7.91454e-05,7.91454e-05,8.46849e-05,0.000545184,0.267670095,843.8129999999996,1716.9239999999984,355415.44600000023,30930.78100000004,0.1368796626662342,0.1053086820196778,0.11536382311601255,0.13720402205643853,0.10811979673478214,0.11947237539193427,0.13752838144664287,0.09417234295599523,0.035895772515947666,0.01005514109633474,0.0,0.0,0.0,25.0,80.9,373.0,19.0,30,52.0,12.0,58,8208.0,58,21.0,4.9,65.13,34.87,0.0,1.0,0.0,0.0,1818369231.0,3586456.0,0.3864,956279487.0,928171798.0,45652.0,423060000.0,45670.0,40768.0,16.0,21.2,9203,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5329.5235361000005,21.277221157,3.8572560104000004,3.5655915808999996,15.094538767000001,7.2,30.5,60.171143846999996,16.539391626,37.5,643.2,54.674690000000005,32.6087,130.43478000000002,50.87,79.591836735,40.625,97.2,70.357142857,3968,22.963367961,6.3,13.390663390999999,66.486740202,10.6,1,
Briscoe,46.1,77.5,23.0,4.3,25.39,93.46,3.21,0.72,0.33,0.0,2.29,734.0,0.455900621,85.14986376,12.39782016,0.544959128,1.907356948,48.9,0.392,32.7,19.0,20.2,9.1,11.45,7.55,0.08,64.4,0.379,0.28800000000000003,0.116,315.7,0.363,42.19,74.0,-0.678366812,-1.015782686,0.713671215,4.904300000000001e-05,4.904300000000001e-05,9.71736e-05,0.000407267,-0.197689038,565.8569999999996,1134.1139999999996,61490.54200000002,13168.000999999991,0.104221635883905,0.11939313984168864,0.09036939313984167,0.08839050131926121,0.12203166226912927,0.13192612137203166,0.1279683377308707,0.13390501319261214,0.06134564643799473,0.020448548812664908,0.0,0.0,0.0,0.0,77.3,307.0,23.0,30,54.0,26.0,74,8381.5,71,29.0,4.5,0.0,100.0,0.0,0.0,0.0,0.0,583968229.0,1090605.0,0.57,0.0,191334128.0,35243.0,53429000.0,44409.0,32256.0,16.2,24.3,1546,1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,13.0,,19.37718809,3.9134408212,3.8007040541,15.545776427,3.7,26.0,71.227855834,15.992135355,33.333333333,325.5,0.0,0.0,,66.21,84.615384615,,100.0,47.714285714,549,19.933554817,6.8,7.0866141732,79.83761840300001,32.2,1,
Brooks,34.9,70.4,14.6,8.2,89.8,95.44,0.98,0.65,2.5,0.04,0.39,2596.0,0.35324534,23.61325116,74.61479199,0.539291217,1.232665639,41.9,0.512,25.45,31.1,23.1,4.2,9.15,7.0,0.12,130.4,0.53,0.29,0.106,886.2,0.25,361.79,100.6,-1.189746996,-2.9798245660000005,1.084551398,-0.000188458,0.000188458,0.000614263,0.002466663,2.144729113,343.60899999999975,768.3769999999993,1605947.6960000002,468363.4950000003,0.15315315315315314,0.13083853083853084,0.13776853776853776,0.12321552321552323,0.08981288981288983,0.1088011088011088,0.1076923076923077,0.09064449064449064,0.0455994455994456,0.012474012474012476,96.0,0.0,0.0,0.0,77.1,462.0,20.0,36,80.0,5.0,62,8971.0,42,39.0,6.0,68.24,31.76,0.0,1.0,0.0,0.0,1340845923.0,5407889.0,0.9405049999999999,589947833.0,573513076.0,33861.0,240890000.0,30116.0,43551.0,31.0,48.6,7093,7.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11479.284317,37.806553556,5.2411102712,4.1683478211,18.755388802,7.7,26.2,61.387235221000005,13.419321105999998,4.7619047619,903.5,,13.861939999999999,,125.83,78.76712328800001,33.333333333,82.5,42.768711311,2420,9.6818810512,7.6,18.123667377,84.093661688,21.2,1,
Brown,40.8,85.1,18.5,3.8,22.35,92.62,3.94,0.83,0.83,0.08,1.71,13949.0,0.365491943,86.09936196,11.62090472,0.465983225,1.81375009,31.0,0.476,26.75,18.2,23.35,0.95,10.95,19.8,0.09,57.7,0.292,0.32299999999999995,0.105,382.3,0.238,353.22,67.6,1.052401035,-0.8199758859999999,0.562804451,1.27076e-05,1.27076e-05,5.93583e-05,0.000161343,-0.659488831,1317.3069999999968,2749.792999999993,1348118.2269999909,140122.90099999972,0.11555793171923928,0.12989129051146922,0.11914763614144964,0.11848570482955267,0.11263015860892588,0.12612337381297895,0.1263270449858703,0.0958018279487767,0.0447821991394893,0.01125283230224802,710.0,777.0,0.0,194.0,75.7,483.0,17.0,34,63.0,29.0,72,9384.0,65,41.0,4.1,59.6,40.4,3.0,1.0,0.0,0.0,4015528575.0,17052951.0,0.6147,2762457776.0,2776362536.0,38830.0,1472596000.0,47097.0,37921.0,13.2,21.2,37864,40.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10355.547378,18.929353871,3.873110543,3.733653711,17.625602222999998,6.3,28.6,64.362567575,17.657417215,27.777777778,424.9,52.776019999999995,36.58122,156.77667,47.54,85.28610354199999,54.175152749,95.6,53.414211438,16077,16.888325945,7.6,10.240060015,87.356244081,13.1,1,3.0
Burleson,44.1,80.4,14.8,4.1,20.63,84.08,12.76,1.08,0.38,0.04,1.65,6945.0,0.410703726,76.54427646,21.46868251,0.287976962,1.699064075,53.0,0.409,25.25,18.35,20.45,1.95,16.85,17.2,0.08,57.7,0.264,0.319,0.118,301.4,0.275,190.77,84.4,0.252333597,-0.665349595,0.565844982,2.44322e-05,2.44322e-05,4.09161e-05,0.000125724,-0.638629254,931.9559999999988,1931.4449999999977,1611169.3799999994,192692.43499999976,0.1168986515876468,0.1326120052196607,0.1208133971291866,0.1051544149630274,0.10297955632883862,0.13581992170508916,0.13783166594171378,0.09080034797738147,0.04572640278381905,0.011363636363636364,202.0,0.0,0.0,25.0,76.7,430.0,26.0,30,61.0,17.0,80,8224.0,50,41.0,4.3,23.34,76.66,0.0,1.0,0.0,0.0,3366308774.0,8073842.0,0.56,0.0,1664709666.0,42629.0,783900000.0,53626.0,45600.0,14.8,23.7,18443,26.08,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.09,11.0,8790.8187914,15.921248864,3.4268945920999996,3.4857708729000003,14.299592884,7.3,29.5,39.692791063,17.967162685999998,24.137931034,486.9,34.364259999999994,5.63063,11.26126,63.84,84.912280702,53.266331658,93.0,42.273206751,7876,14.89117984,8.8,14.331465172,82.623224728,44.8,1,6.0
Burnet,44.3,86.1,23.0,3.2,22.5,94.55,2.05,1.18,0.73,0.08,1.41,19046.0,0.44214876,76.63026357,19.8729392,0.540795968,2.95600126,47.0,0.442,28.5,18.15,26.35,0.95,15.85,10.15,0.07,52.9,0.3670000000000001,0.277,0.101,250.5,0.278,172.45,86.3,0.130266556,-0.117801871,0.613195398,4.32369e-05,4.32369e-05,5.47224e-05,0.000487658,-0.452365147,1040.619999999999,2293.955000000003,1941568.116,185657.42999999915,0.11960376922915485,0.11828160087305085,0.11471384499150035,0.10984490755314907,0.10464018132594598,0.13165019202921366,0.14531259837562174,0.10084157065205986,0.04518457889987198,0.0099267560704317,310.0,747.0,0.0,71.0,79.2,334.0,23.0,30,60.0,25.0,75,6882.0,63,45.0,4.1,44.33,55.67,11.0,2.0,0.0,0.0,9367491636.0,25086773.0,0.39,6433110332.0,6432433445.0,46516.0,2211485000.0,56696.0,42591.0,11.0,18.6,48155,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7240.9734799,15.851093879,3.5025933831000002,3.5553987891000003,14.262770875,6.7,27.9,63.595321637,18.459275233,28.070175439,400.5,43.991820000000004,45.412279999999996,62.71219,56.51,83.220338983,56.340956341,93.2,52.160493826999996,21848,12.977586169,8.4,14.33681073,79.37872475100001,34.1,1,5.0
Caldwell,36.1,79.1,14.7,3.9,52.27,88.97,6.52,1.59,1.05,0.1,1.76,11709.0,0.312406617,55.64950038,39.82406696,0.8711247759999999,3.655307883,31.4,0.428,26.75,20.2,24.5,0.35,14.95,13.2,0.09,60.1,0.404,0.32,0.098,577.5,0.284,346.15,61.0,0.125765952,-1.018037148,0.529020646,1.54808e-06,1.54808e-06,7.567279999999999e-05,0.000253353,-0.722072148,921.7529999999992,1948.9319999999973,2284149.271000012,456657.2959999999,0.1310778766463973,0.1480055408165661,0.14037517902002675,0.13349611438499284,0.11842321508229052,0.12236752518019392,0.10811635714788816,0.0636489564012866,0.02756321461272979,0.006926020707628014,420.0,704.0,0.0,59.0,77.4,437.0,23.0,34,73.0,17.0,66,8696.0,59,45.0,4.2,57.71,42.29,20.0,3.0,0.0,0.0,3576867106.0,18291067.0,0.7753,2347256902.0,2359226052.0,33668.0,1456019000.0,52588.0,39602.0,14.1,20.7,43664,69.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.97,11.0,7364.1258753,22.713488583,4.051879774800001,3.6925000111,16.217376313,7.7,29.1,60.925760521,17.79834222,31.914893616999997,871.6,29.613540000000004,34.01278,63.16659,74.56,84.037558685,56.825396825,92.0,44.757665678,18010,9.6244015596,9.1,16.417910448,78.780685503,51.5,0,4.0
Calhoun,38.3,80.5,15.4,5.8,48.76,89.51,3.06,0.87,5.18,0.06,1.32,6957.0,0.333157744,66.66666667,30.44415696,0.474342389,2.41483398,42.5,0.436,26.3,17.2,21.3,1.05,17.25,16.8,0.08,75.4,0.247,0.284,0.104,307.8,0.247,522.36,70.1,0.94218568,-0.451421303,0.580905928,4.706e-05,4.706e-05,4.8183e-05,0.00035679900000000004,-0.489775262,529.8909999999997,1107.0239999999976,1041457.5360000012,90465.19599999985,0.14110680938282852,0.1330904122067866,0.1326349350945115,0.11942609883853335,0.10585288089273516,0.12871783192894554,0.11528125711682988,0.07729446595308585,0.03857891140970166,0.008016397176041903,278.0,0.0,0.0,25.0,78.4,388.0,20.0,33,73.0,7.0,71,7461.0,55,29.0,4.5,55.27,44.73,0.0,1.0,0.0,0.0,4338353678.0,16395895.0,0.49,0.0,3346100995.0,38668.0,833716000.0,52085.0,66625.0,14.2,24.0,21290,42.18,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,7597.446994399999,19.456617449,3.6571691203,3.5251636998,14.584096150999999,7.4,25.0,56.283616295,17.421852193,37.5,284.4,54.807030000000005,31.868879999999997,9.10539,94.33,83.755274262,49.107142857,92.6,51.435634151,10815,11.874857273,7.8,16.126984127,79.016085231,20.0,1,6.0
